,reductant_C,temperature,catalyst_C,cat2lig,concentration,solvent_dielectric constant,reductant_n_carbons,reductant_n_beta_H,reductant_metal,reductant_isTurbo,ligand_fmo_eta_boltz,ligand_nbo_P_rc_boltz,ligand_nmrtens_szz_P_boltz,ligand_efg_amp_P_boltz,ligand_efgtens_xx_P_boltz,ligand_efgtens_yy_P_boltz,ligand_E_solv_cds_boltz,ligand_nbo_lp_P_percent_s_boltz,ligand_nbo_lp_P_occ_boltz,ligand_nbo_bd_e_avg_boltz,ligand_nbo_bds_e_avg_boltz,ligand_nbo_bd_occ_avg_boltz,ligand_nbo_bds_occ_avg_boltz,ligand_E_solv_total_boltz,ligand_E_solv_elstat_boltz,ligand_E_oxidation_boltz,ligand_E_reduction_boltz,ligand_fukui_p_boltz,ligand_fukui_m_boltz,ligand_vbur_ratio_vbur_vtot_boltz,ligand_Pint_P_min_boltz,ligand_dipolemoment_boltz,ligand_dipolemoment_delta,ligand_qpole_amp_boltz,ligand_qpoletens_yy_boltz,ligand_qpoletens_yy_max,ligand_pyr_P_boltz,ligand_pyr_P_delta,ligand_vbur_qvbur_min_vburminconf,ligand_vbur_max_delta_qvtot_boltz,ligand_vbur_ovbur_min_boltz,ligand_vbur_ovbur_min_delta,ligand_vbur_ovbur_min_vburminconf,ligand_vbur_ovtot_min_min,ligand_vbur_far_vbur_boltz,ligand_vbur_far_vbur_min,ligand_sterimol_B1_boltz,ligand_sterimol_B1_min,ligand_sterimol_B5_boltz,ligand_sterimol_B5_delta,ligand_sterimol_L_boltz,ligand_sterimol_L_min,ligand_sterimol_L_delta,ligand_sterimol_burB5_boltz,ligand_sterimol_burB5_min,ligand_sterimol_burL_boltz,ligand_sterimol_burL_min,z%
5Z2,-0.484452141651805,-1.1463131406290938,-0.2477973138916761,0.4449941594899845,1.6704969054757477,-0.3297700887024424,-1.1508965955156856,-0.446726234135981,1,0,-0.423587225763782,-0.5568501287960212,1.6332291546184594,0.2236590241584676,-1.3627010583426935,1.4500852668788795,-0.8833357541452002,-0.044281606172122,0.5499417781560982,0.3860629032769807,0.3248930639849871,0.2050809627017078,-0.0588819797341479,-0.5557633331767292,0.2857346793121684,-0.61136274765463,0.3225678551431767,-1.1407578334610629,-0.4351365135592495,1.1291774491650777,0.645832523819781,-0.8576707141159114,1.5086178131217771,-0.2134263857210731,0.1833967353512281,-0.0046232926600562,0.3015080093987457,0.7722638836139138,0.8723881489878692,0.5726443117279961,-0.065788949320205,2.70387136489357,-0.0644156626400831,-0.0912870929175276,1.1789947131967562,-0.1527411896610949,-0.3514982427437078,-1.2625728005540768,-0.5253033341281523,1.1288100707570103,-0.1963878362137939,-0.6211704325166999,1.5595411875369234,0.5926640491524241,-0.2778495221707691,0.4334796838235737,-0.4321585856623184,0.83
5Z3,-0.484452141651805,-1.8155719585597103,4.035556254807295,0.4449941594899845,-1.5076497228664774,0.8357502713681244,-1.1508965955156856,-0.446726234135981,1,0,-0.423587225763782,-0.5568501287960212,1.6332291546184594,0.2236590241584676,-1.3627010583426935,1.4500852668788795,-0.8833357541452002,-0.044281606172122,0.5499417781560982,0.3860629032769807,0.3248930639849871,0.2050809627017078,-0.0588819797341479,-0.5557633331767292,0.2857346793121684,-0.61136274765463,0.3225678551431767,-1.1407578334610629,-0.4351365135592495,1.1291774491650777,0.645832523819781,-0.8576707141159114,1.5086178131217771,-0.2134263857210731,0.1833967353512281,-0.0046232926600562,0.3015080093987457,0.7722638836139138,0.8723881489878692,0.5726443117279961,-0.065788949320205,2.70387136489357,-0.0644156626400831,-0.0912870929175276,1.1789947131967562,-0.1527411896610949,-0.3514982427437078,-1.2625728005540768,-0.5253033341281523,1.1288100707570103,-0.1963878362137939,-0.6211704325166999,1.5595411875369234,0.5926640491524241,-0.2778495221707691,0.4334796838235737,-0.4321585856623184,0.84
5Z4,-0.484452141651805,-1.8155719585597103,-0.2477973138916761,0.4449941594899845,1.6704969054757477,-0.3297700887024424,-1.1508965955156856,-0.446726234135981,1,0,0.0468054500320064,0.8570352348079611,0.5847159349953479,-0.3145370689597913,-0.3213274123258717,0.7600953034036986,-0.3729719806815665,-0.1040099167804302,0.6515967347631472,0.5560787085110351,0.0010096503750904,0.0600885309346411,-0.3476370960201563,0.4639730768630228,1.1385699741012112,0.1339870492663585,0.3073394435139143,0.4794749310963818,1.3193642896904412,0.6944558126329049,0.549398178863058,-0.646413262763347,-0.1584251120027915,-0.9859667052277504,0.41507377960484,0.544142877956249,-0.0655219425868808,0.7342647678074075,0.4070840716880468,-0.5212190750464543,-0.1528161801523446,-0.3989693283909996,-0.0644156626400831,-0.0912870929175276,-0.1528542448800194,-0.1527411896610949,-0.1015465008203111,-0.9307017273171728,-0.5302724126355826,0.0650088169791999,-0.0396891161460732,0.1299248131558502,-0.4876655563211511,-0.0825728469222873,-0.0973747739153568,0.9471348540104751,0.5985897369270925,0.9
5Z5,2.06418738616856,-0.477054322698477,-0.2477973138916761,0.4449941594899845,-1.5076497228664774,-0.3297700887024424,-1.1508965955156856,-0.446726234135981,1,0,-0.423587225763782,-0.5568501287960212,1.6332291546184594,0.2236590241584676,-1.3627010583426935,1.4500852668788795,-0.8833357541452002,-0.044281606172122,0.5499417781560982,0.3860629032769807,0.3248930639849871,0.2050809627017078,-0.0588819797341479,-0.5557633331767292,0.2857346793121684,-0.61136274765463,0.3225678551431767,-1.1407578334610629,-0.4351365135592495,1.1291774491650777,0.645832523819781,-0.8576707141159114,1.5086178131217771,-0.2134263857210731,0.1833967353512281,-0.0046232926600562,0.3015080093987457,0.7722638836139138,0.8723881489878692,0.5726443117279961,-0.065788949320205,2.70387136489357,-0.0644156626400831,-0.0912870929175276,1.1789947131967562,-0.1527411896610949,-0.3514982427437078,-1.2625728005540768,-0.5253033341281523,1.1288100707570103,-0.1963878362137939,-0.6211704325166999,1.5595411875369234,0.5926640491524241,-0.2778495221707691,0.4334796838235737,-0.4321585856623184,0.88
A1,-0.484452141651805,-1.8155719585597103,-0.2477973138916761,0.4449941594899845,-0.448267513419069,0.8357502713681244,0.7183448549191862,-0.446726234135981,1,0,-0.1688060862206386,-0.0562251392211374,-0.2868385984620233,0.2403890712849055,0.5453955361561063,-0.9657421089022364,0.7950245738381972,-0.3332217229113128,-1.059133710206803,-0.4650844753119054,-0.2468843230316275,-0.4817101516715469,-0.1789797800983111,0.4385353349964752,-0.3470167404767316,0.8682465606910467,-0.7997972969801525,0.3135501938005061,-0.042831477548712,-0.4274110268423542,-1.1945014341427715,0.775935769049438,0.5553281496933872,0.8103789770504947,0.7624462617577178,1.1337782335649675,0.3138728659208736,-1.0942623044862367,0.1177003314487198,-0.6486987097162241,-0.1528161801523446,-0.3989693283909996,-0.0644156626400831,-0.0912870929175276,-0.541940396041706,-0.1527411896610949,-0.0185582412642982,0.3403180788222127,-0.7717163262988741,-0.3276780438618559,-0.2203253665280904,-0.294585858203812,-0.4286068934592068,0.020055653609886,-0.2679272793349234,-0.8620610129653318,0.148824974060453,0.12
A2,-0.484452141651805,-1.8155719585597103,-0.2477973138916761,0.4449941594899845,-0.448267513419069,-1.339043154125868,0.7183448549191862,-0.446726234135981,1,0,-0.1688060862206386,-0.0562251392211374,-0.2868385984620233,0.2403890712849055,0.5453955361561063,-0.9657421089022364,0.7950245738381972,-0.3332217229113128,-1.059133710206803,-0.4650844753119054,-0.2468843230316275,-0.4817101516715469,-0.1789797800983111,0.4385353349964752,-0.3470167404767316,0.8682465606910467,-0.7997972969801525,0.3135501938005061,-0.042831477548712,-0.4274110268423542,-1.1945014341427715,0.775935769049438,0.5553281496933872,0.8103789770504947,0.7624462617577178,1.1337782335649675,0.3138728659208736,-1.0942623044862367,0.1177003314487198,-0.6486987097162241,-0.1528161801523446,-0.3989693283909996,-0.0644156626400831,-0.0912870929175276,-0.541940396041706,-0.1527411896610949,-0.0185582412642982,0.3403180788222127,-0.7717163262988741,-0.3276780438618559,-0.2203253665280904,-0.294585858203812,-0.4286068934592068,0.020055653609886,-0.2679272793349234,-0.8620610129653318,0.148824974060453,0.08
A3,-0.484452141651805,-1.8155719585597103,-0.2477973138916761,0.4449941594899845,-0.448267513419069,-1.4066095518111184,0.7183448549191862,-0.446726234135981,1,0,-0.1688060862206386,-0.0562251392211374,-0.2868385984620233,0.2403890712849055,0.5453955361561063,-0.9657421089022364,0.7950245738381972,-0.3332217229113128,-1.059133710206803,-0.4650844753119054,-0.2468843230316275,-0.4817101516715469,-0.1789797800983111,0.4385353349964752,-0.3470167404767316,0.8682465606910467,-0.7997972969801525,0.3135501938005061,-0.042831477548712,-0.4274110268423542,-1.1945014341427715,0.775935769049438,0.5553281496933872,0.8103789770504947,0.7624462617577178,1.1337782335649675,0.3138728659208736,-1.0942623044862367,0.1177003314487198,-0.6486987097162241,-0.1528161801523446,-0.3989693283909996,-0.0644156626400831,-0.0912870929175276,-0.541940396041706,-0.1527411896610949,-0.0185582412642982,0.3403180788222127,-0.7717163262988741,-0.3276780438618559,-0.2203253665280904,-0.294585858203812,-0.4286068934592068,0.020055653609886,-0.2679272793349234,-0.8620610129653318,0.148824974060453,0.09
A4,-0.484452141651805,-1.8155719585597103,-0.2477973138916761,0.4449941594899845,-0.448267513419069,-1.2419164574533208,0.7183448549191862,-0.446726234135981,1,0,-0.1688060862206386,-0.0562251392211374,-0.2868385984620233,0.2403890712849055,0.5453955361561063,-0.9657421089022364,0.7950245738381972,-0.3332217229113128,-1.059133710206803,-0.4650844753119054,-0.2468843230316275,-0.4817101516715469,-0.1789797800983111,0.4385353349964752,-0.3470167404767316,0.8682465606910467,-0.7997972969801525,0.3135501938005061,-0.042831477548712,-0.4274110268423542,-1.1945014341427715,0.775935769049438,0.5553281496933872,0.8103789770504947,0.7624462617577178,1.1337782335649675,0.3138728659208736,-1.0942623044862367,0.1177003314487198,-0.6486987097162241,-0.1528161801523446,-0.3989693283909996,-0.0644156626400831,-0.0912870929175276,-0.541940396041706,-0.1527411896610949,-0.0185582412642982,0.3403180788222127,-0.7717163262988741,-0.3276780438618559,-0.2203253665280904,-0.294585858203812,-0.4286068934592068,0.020055653609886,-0.2679272793349234,-0.8620610129653318,0.148824974060453,0.08
A5,-0.484452141651805,-1.8155719585597103,-0.2477973138916761,0.4449941594899845,-0.448267513419069,-0.3297700887024424,0.7183448549191862,-0.446726234135981,1,0,-0.1688060862206386,-0.0562251392211374,-0.2868385984620233,0.2403890712849055,0.5453955361561063,-0.9657421089022364,0.7950245738381972,-0.3332217229113128,-1.059133710206803,-0.4650844753119054,-0.2468843230316275,-0.4817101516715469,-0.1789797800983111,0.4385353349964752,-0.3470167404767316,0.8682465606910467,-0.7997972969801525,0.3135501938005061,-0.042831477548712,-0.4274110268423542,-1.1945014341427715,0.775935769049438,0.5553281496933872,0.8103789770504947,0.7624462617577178,1.1337782335649675,0.3138728659208736,-1.0942623044862367,0.1177003314487198,-0.6486987097162241,-0.1528161801523446,-0.3989693283909996,-0.0644156626400831,-0.0912870929175276,-0.541940396041706,-0.1527411896610949,-0.0185582412642982,0.3403180788222127,-0.7717163262988741,-0.3276780438618559,-0.2203253665280904,-0.294585858203812,-0.4286068934592068,0.020055653609886,-0.2679272793349234,-0.8620610129653318,0.148824974060453,0.09
A6,-0.484452141651805,-1.8155719585597103,-0.2477973138916761,0.4449941594899845,-0.448267513419069,-1.0307714646869135,0.7183448549191862,-0.446726234135981,1,0,-0.1688060862206386,-0.0562251392211374,-0.2868385984620233,0.2403890712849055,0.5453955361561063,-0.9657421089022364,0.7950245738381972,-0.3332217229113128,-1.059133710206803,-0.4650844753119054,-0.2468843230316275,-0.4817101516715469,-0.1789797800983111,0.4385353349964752,-0.3470167404767316,0.8682465606910467,-0.7997972969801525,0.3135501938005061,-0.042831477548712,-0.4274110268423542,-1.1945014341427715,0.775935769049438,0.5553281496933872,0.8103789770504947,0.7624462617577178,1.1337782335649675,0.3138728659208736,-1.0942623044862367,0.1177003314487198,-0.6486987097162241,-0.1528161801523446,-0.3989693283909996,-0.0644156626400831,-0.0912870929175276,-0.541940396041706,-0.1527411896610949,-0.0185582412642982,0.3403180788222127,-0.7717163262988741,-0.3276780438618559,-0.2203253665280904,-0.294585858203812,-0.4286068934592068,0.020055653609886,-0.2679272793349234,-0.8620610129653318,0.148824974060453,0.08
