,reductant_C,temperature,catalyst_C,cat2lig,concentration,solvent_dielectric constant,reductant_n_carbons,reductant_n_beta_H,reductant_metal,reductant_isTurbo,ligand_vmin_vmin_boltz,ligand_vmin_r_boltz,ligand_fmo_e_homo_boltz,ligand_fmo_e_lumo_boltz,ligand_fmo_mu_boltz,ligand_fmo_eta_boltz,ligand_fmo_omega_boltz,ligand_somo_ra_boltz,ligand_somo_rc_boltz,ligand_nbo_P_boltz,ligand_nbo_P_ra_boltz,ligand_spindens_P_ra_boltz,ligand_nbo_P_rc_boltz,ligand_spindens_P_rc_boltz,ligand_nmr_P_boltz,ligand_nmrtens_sxx_P_boltz,ligand_nmrtens_syy_P_boltz,ligand_nmrtens_szz_P_boltz,ligand_efg_amp_P_boltz,ligand_efgtens_xx_P_boltz,ligand_efgtens_yy_P_boltz,ligand_efgtens_zz_P_boltz,ligand_nuesp_P_boltz,ligand_E_solv_cds_boltz,ligand_nbo_lp_P_percent_s_boltz,ligand_nbo_lp_P_occ_boltz,ligand_nbo_lp_P_e_boltz,ligand_nbo_bd_e_max_boltz,ligand_nbo_bd_e_avg_boltz,ligand_nbo_bds_e_min_boltz,ligand_nbo_bds_e_avg_boltz,ligand_nbo_bd_occ_min_boltz,ligand_nbo_bd_occ_avg_boltz,ligand_nbo_bds_occ_max_boltz,ligand_nbo_bds_occ_avg_boltz,ligand_E_solv_total_boltz,ligand_E_solv_elstat_boltz,ligand_E_oxidation_boltz,ligand_E_reduction_boltz,ligand_fukui_p_boltz,ligand_fukui_m_boltz,ligand_vbur_vtot_boltz,ligand_vbur_ratio_vbur_vtot_boltz,ligand_Pint_P_int_boltz,ligand_Pint_dP_boltz,ligand_Pint_P_min_boltz,ligand_Pint_P_max_boltz,ligand_volume_boltz,ligand_surface_area_boltz,ligand_sphericity_boltz,ligand_dipolemoment_boltz,ligand_dipolemoment_min,ligand_dipolemoment_max,ligand_dipolemoment_delta,ligand_dipolemoment_vburminconf,ligand_qpole_amp_boltz,ligand_qpole_amp_min,ligand_qpole_amp_max,ligand_qpole_amp_delta,ligand_qpole_amp_vburminconf,ligand_qpoletens_xx_boltz,ligand_qpoletens_xx_min,ligand_qpoletens_xx_max,ligand_qpoletens_xx_delta,ligand_qpoletens_xx_vburminconf,ligand_qpoletens_yy_boltz,ligand_qpoletens_yy_min,ligand_qpoletens_yy_max,ligand_qpoletens_yy_delta,ligand_qpoletens_yy_vburminconf,ligand_qpoletens_zz_boltz,ligand_qpoletens_zz_min,ligand_qpoletens_zz_max,ligand_qpoletens_zz_delta,ligand_qpoletens_zz_vburminconf,ligand_pyr_P_boltz,ligand_pyr_P_min,ligand_pyr_P_max,ligand_pyr_P_delta,ligand_pyr_P_vburminconf,ligand_pyr_alpha_boltz,ligand_pyr_alpha_min,ligand_pyr_alpha_max,ligand_pyr_alpha_delta,ligand_pyr_alpha_vburminconf,ligand_vbur_vbur_boltz,ligand_vbur_vbur_min,ligand_vbur_vbur_max,ligand_vbur_vbur_delta,ligand_vbur_vbur_vburminconf,ligand_vbur_qvbur_min_boltz,ligand_vbur_qvbur_min_min,ligand_vbur_qvbur_min_max,ligand_vbur_qvbur_min_delta,ligand_vbur_qvbur_min_vburminconf,ligand_vbur_qvbur_max_boltz,ligand_vbur_qvbur_max_min,ligand_vbur_qvbur_max_max,ligand_vbur_qvbur_max_delta,ligand_vbur_qvbur_max_vburminconf,ligand_vbur_qvtot_min_boltz,ligand_vbur_qvtot_min_min,ligand_vbur_qvtot_min_max,ligand_vbur_qvtot_min_delta,ligand_vbur_qvtot_min_vburminconf,ligand_vbur_qvtot_max_boltz,ligand_vbur_qvtot_max_min,ligand_vbur_qvtot_max_max,ligand_vbur_qvtot_max_delta,ligand_vbur_qvtot_max_vburminconf,ligand_vbur_max_delta_qvbur_boltz,ligand_vbur_max_delta_qvbur_min,ligand_vbur_max_delta_qvbur_max,ligand_vbur_max_delta_qvbur_delta,ligand_vbur_max_delta_qvbur_vburminconf,ligand_vbur_max_delta_qvtot_boltz,ligand_vbur_max_delta_qvtot_min,ligand_vbur_max_delta_qvtot_max,ligand_vbur_max_delta_qvtot_delta,ligand_vbur_max_delta_qvtot_vburminconf,ligand_vbur_ovbur_min_boltz,ligand_vbur_ovbur_min_min,ligand_vbur_ovbur_min_max,ligand_vbur_ovbur_min_delta,ligand_vbur_ovbur_min_vburminconf,ligand_vbur_ovbur_max_boltz,ligand_vbur_ovbur_max_min,ligand_vbur_ovbur_max_max,ligand_vbur_ovbur_max_delta,ligand_vbur_ovbur_max_vburminconf,ligand_vbur_ovtot_min_boltz,ligand_vbur_ovtot_min_min,ligand_vbur_ovtot_min_max,ligand_vbur_ovtot_min_delta,ligand_vbur_ovtot_min_vburminconf,ligand_vbur_ovtot_max_boltz,ligand_vbur_ovtot_max_min,ligand_vbur_ovtot_max_max,ligand_vbur_ovtot_max_delta,ligand_vbur_ovtot_max_vburminconf,ligand_vbur_near_vbur_boltz,ligand_vbur_near_vbur_min,ligand_vbur_near_vbur_max,ligand_vbur_near_vbur_delta,ligand_vbur_near_vbur_vburminconf,ligand_vbur_far_vbur_boltz,ligand_vbur_far_vbur_min,ligand_vbur_far_vbur_max,ligand_vbur_far_vbur_delta,ligand_vbur_far_vbur_vburminconf,ligand_vbur_near_vtot_boltz,ligand_vbur_near_vtot_min,ligand_vbur_near_vtot_max,ligand_vbur_near_vtot_delta,ligand_vbur_near_vtot_vburminconf,ligand_vbur_far_vtot_boltz,ligand_vbur_far_vtot_min,ligand_vbur_far_vtot_max,ligand_vbur_far_vtot_delta,ligand_vbur_far_vtot_vburminconf,ligand_sterimol_B1_boltz,ligand_sterimol_B1_min,ligand_sterimol_B1_max,ligand_sterimol_B1_delta,ligand_sterimol_B1_vburminconf,ligand_sterimol_B5_boltz,ligand_sterimol_B5_min,ligand_sterimol_B5_max,ligand_sterimol_B5_delta,ligand_sterimol_B5_vburminconf,ligand_sterimol_L_boltz,ligand_sterimol_L_min,ligand_sterimol_L_max,ligand_sterimol_L_delta,ligand_sterimol_L_vburminconf,ligand_sterimol_burB1_boltz,ligand_sterimol_burB1_min,ligand_sterimol_burB1_max,ligand_sterimol_burB1_delta,ligand_sterimol_burB1_vburminconf,ligand_sterimol_burB5_boltz,ligand_sterimol_burB5_min,ligand_sterimol_burB5_max,ligand_sterimol_burB5_delta,ligand_sterimol_burB5_vburminconf,ligand_sterimol_burL_boltz,ligand_sterimol_burL_min,ligand_sterimol_burL_max,ligand_sterimol_burL_delta,ligand_sterimol_burL_vburminconf,z%
190,2,70,5,2,0.1,7.52,3,6,0,0,-0.066834594,1.796641815,-0.220135327,0.03206723,-0.094034048,0.252202556,0.01753101,0.104343817,-0.423064979,0.77489329,0.744186754,0.024801478,1.368913643,0.774626765,283.1648383,250.9577587,274.5915589,323.9451941,1.681047798,-0.70391507,-0.668491782,1.372407655,-54.20330909,-8.661276678,50.84512678,1.942302944,-0.298768321,-0.437118827,-0.439193977,0.200299413,0.20441219,1.957711516,1.95916407,0.03441711,0.032226394,-12.13079758,-3.469520903,0.274773748,0.068652735,0.030706537,0.594020353,325.6411964,0.176634207,18.8658524,3.698527054,12.5813276,32.65404709,412.8986786,343.9843711,0.779557492,1.280456867,1.162567852,1.306525133,0.143957281,1.278652514,3.451551829,2.475751307,4.044920851,1.569169544,3.624459435,1.633474284,1.126083395,1.884797943,0.758714548,1.654635341,1.171118511,0.705889387,1.406291064,0.700401677,1.297532798,-2.804592795,-3.291089006,-2.003090711,1.287998295,-2.952168139,0.913126635,0.85753477,0.937359658,0.079824888,0.896857363,20.52626655,17.31947563,26.84048593,9.521010304,22.40527955,57.51884174,54.244799,71.52837342,17.28357442,54.244799,11.64839198,9.958058215,13.65428526,3.696227049,11.77688641,17.11585673,15.24092263,26.38608262,11.14516,15.90820979,56.96546902,42.74356882,69.5216621,26.77809328,59.09717476,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,4.465027117,1.484138705,12.88554534,11.40140664,3.652299053,35.08354023,21.02238945,59.29136994,38.26898048,37.89482172,0.0,0.0,0.0,0.0,0.0,16.82013244,15.24092263,21.53099322,6.290070592,15.90820979,0.0,0.0,0.0,0.0,0.0,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,57.18811018,54.244799,66.47142441,12.22662541,54.244799,0.330731554,0.0,5.380133543,5.380133543,0.0,324.8923539,313.124494,326.0564737,12.93197973,325.7120621,0.723599952,0.0,11.59342437,11.59342437,0.0,4.382608863,3.845267598,5.013362154,1.168094555,4.45002516,6.777848836,6.487822679,6.850781327,0.362958648,6.727667017,7.722115699,6.570864034,7.912771865,1.341907832,7.527091159,4.295497636,3.845267598,4.742704749,0.897437151,4.45002516,6.383627483,6.090231872,6.464182229,0.373950357,6.35604623,7.242139854,6.166026645,7.428161743,1.262135098,7.055395571,0.33
191,2,70,5,2,0.1,7.52,4,2,1,0,-0.066834594,1.796641815,-0.220135327,0.03206723,-0.094034048,0.252202556,0.01753101,0.104343817,-0.423064979,0.77489329,0.744186754,0.024801478,1.368913643,0.774626765,283.1648383,250.9577587,274.5915589,323.9451941,1.681047798,-0.70391507,-0.668491782,1.372407655,-54.20330909,-8.661276678,50.84512678,1.942302944,-0.298768321,-0.437118827,-0.439193977,0.200299413,0.20441219,1.957711516,1.95916407,0.03441711,0.032226394,-12.13079758,-3.469520903,0.274773748,0.068652735,0.030706537,0.594020353,325.6411964,0.176634207,18.8658524,3.698527054,12.5813276,32.65404709,412.8986786,343.9843711,0.779557492,1.280456867,1.162567852,1.306525133,0.143957281,1.278652514,3.451551829,2.475751307,4.044920851,1.569169544,3.624459435,1.633474284,1.126083395,1.884797943,0.758714548,1.654635341,1.171118511,0.705889387,1.406291064,0.700401677,1.297532798,-2.804592795,-3.291089006,-2.003090711,1.287998295,-2.952168139,0.913126635,0.85753477,0.937359658,0.079824888,0.896857363,20.52626655,17.31947563,26.84048593,9.521010304,22.40527955,57.51884174,54.244799,71.52837342,17.28357442,54.244799,11.64839198,9.958058215,13.65428526,3.696227049,11.77688641,17.11585673,15.24092263,26.38608262,11.14516,15.90820979,56.96546902,42.74356882,69.5216621,26.77809328,59.09717476,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,4.465027117,1.484138705,12.88554534,11.40140664,3.652299053,35.08354023,21.02238945,59.29136994,38.26898048,37.89482172,0.0,0.0,0.0,0.0,0.0,16.82013244,15.24092263,21.53099322,6.290070592,15.90820979,0.0,0.0,0.0,0.0,0.0,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,57.18811018,54.244799,66.47142441,12.22662541,54.244799,0.330731554,0.0,5.380133543,5.380133543,0.0,324.8923539,313.124494,326.0564737,12.93197973,325.7120621,0.723599952,0.0,11.59342437,11.59342437,0.0,4.382608863,3.845267598,5.013362154,1.168094555,4.45002516,6.777848836,6.487822679,6.850781327,0.362958648,6.727667017,7.722115699,6.570864034,7.912771865,1.341907832,7.527091159,4.295497636,3.845267598,4.742704749,0.897437151,4.45002516,6.383627483,6.090231872,6.464182229,0.373950357,6.35604623,7.242139854,6.166026645,7.428161743,1.262135098,7.055395571,0.69
192,2,70,5,2,0.1,7.52,2,3,0,0,-0.066834594,1.796641815,-0.220135327,0.03206723,-0.094034048,0.252202556,0.01753101,0.104343817,-0.423064979,0.77489329,0.744186754,0.024801478,1.368913643,0.774626765,283.1648383,250.9577587,274.5915589,323.9451941,1.681047798,-0.70391507,-0.668491782,1.372407655,-54.20330909,-8.661276678,50.84512678,1.942302944,-0.298768321,-0.437118827,-0.439193977,0.200299413,0.20441219,1.957711516,1.95916407,0.03441711,0.032226394,-12.13079758,-3.469520903,0.274773748,0.068652735,0.030706537,0.594020353,325.6411964,0.176634207,18.8658524,3.698527054,12.5813276,32.65404709,412.8986786,343.9843711,0.779557492,1.280456867,1.162567852,1.306525133,0.143957281,1.278652514,3.451551829,2.475751307,4.044920851,1.569169544,3.624459435,1.633474284,1.126083395,1.884797943,0.758714548,1.654635341,1.171118511,0.705889387,1.406291064,0.700401677,1.297532798,-2.804592795,-3.291089006,-2.003090711,1.287998295,-2.952168139,0.913126635,0.85753477,0.937359658,0.079824888,0.896857363,20.52626655,17.31947563,26.84048593,9.521010304,22.40527955,57.51884174,54.244799,71.52837342,17.28357442,54.244799,11.64839198,9.958058215,13.65428526,3.696227049,11.77688641,17.11585673,15.24092263,26.38608262,11.14516,15.90820979,56.96546902,42.74356882,69.5216621,26.77809328,59.09717476,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,4.465027117,1.484138705,12.88554534,11.40140664,3.652299053,35.08354023,21.02238945,59.29136994,38.26898048,37.89482172,0.0,0.0,0.0,0.0,0.0,16.82013244,15.24092263,21.53099322,6.290070592,15.90820979,0.0,0.0,0.0,0.0,0.0,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,57.18811018,54.244799,66.47142441,12.22662541,54.244799,0.330731554,0.0,5.380133543,5.380133543,0.0,324.8923539,313.124494,326.0564737,12.93197973,325.7120621,0.723599952,0.0,11.59342437,11.59342437,0.0,4.382608863,3.845267598,5.013362154,1.168094555,4.45002516,6.777848836,6.487822679,6.850781327,0.362958648,6.727667017,7.722115699,6.570864034,7.912771865,1.341907832,7.527091159,4.295497636,3.845267598,4.742704749,0.897437151,4.45002516,6.383627483,6.090231872,6.464182229,0.373950357,6.35604623,7.242139854,6.166026645,7.428161743,1.262135098,7.055395571,0.36
193,2,70,5,2,0.1,2.37,3,6,0,0,-0.066834594,1.796641815,-0.220135327,0.03206723,-0.094034048,0.252202556,0.01753101,0.104343817,-0.423064979,0.77489329,0.744186754,0.024801478,1.368913643,0.774626765,283.1648383,250.9577587,274.5915589,323.9451941,1.681047798,-0.70391507,-0.668491782,1.372407655,-54.20330909,-8.661276678,50.84512678,1.942302944,-0.298768321,-0.437118827,-0.439193977,0.200299413,0.20441219,1.957711516,1.95916407,0.03441711,0.032226394,-12.13079758,-3.469520903,0.274773748,0.068652735,0.030706537,0.594020353,325.6411964,0.176634207,18.8658524,3.698527054,12.5813276,32.65404709,412.8986786,343.9843711,0.779557492,1.280456867,1.162567852,1.306525133,0.143957281,1.278652514,3.451551829,2.475751307,4.044920851,1.569169544,3.624459435,1.633474284,1.126083395,1.884797943,0.758714548,1.654635341,1.171118511,0.705889387,1.406291064,0.700401677,1.297532798,-2.804592795,-3.291089006,-2.003090711,1.287998295,-2.952168139,0.913126635,0.85753477,0.937359658,0.079824888,0.896857363,20.52626655,17.31947563,26.84048593,9.521010304,22.40527955,57.51884174,54.244799,71.52837342,17.28357442,54.244799,11.64839198,9.958058215,13.65428526,3.696227049,11.77688641,17.11585673,15.24092263,26.38608262,11.14516,15.90820979,56.96546902,42.74356882,69.5216621,26.77809328,59.09717476,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,4.465027117,1.484138705,12.88554534,11.40140664,3.652299053,35.08354023,21.02238945,59.29136994,38.26898048,37.89482172,0.0,0.0,0.0,0.0,0.0,16.82013244,15.24092263,21.53099322,6.290070592,15.90820979,0.0,0.0,0.0,0.0,0.0,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,57.18811018,54.244799,66.47142441,12.22662541,54.244799,0.330731554,0.0,5.380133543,5.380133543,0.0,324.8923539,313.124494,326.0564737,12.93197973,325.7120621,0.723599952,0.0,11.59342437,11.59342437,0.0,4.382608863,3.845267598,5.013362154,1.168094555,4.45002516,6.777848836,6.487822679,6.850781327,0.362958648,6.727667017,7.722115699,6.570864034,7.912771865,1.341907832,7.527091159,4.295497636,3.845267598,4.742704749,0.897437151,4.45002516,6.383627483,6.090231872,6.464182229,0.373950357,6.35604623,7.242139854,6.166026645,7.428161743,1.262135098,7.055395571,0.35
194,2,70,5,2,0.1,2.37,4,2,1,0,-0.066834594,1.796641815,-0.220135327,0.03206723,-0.094034048,0.252202556,0.01753101,0.104343817,-0.423064979,0.77489329,0.744186754,0.024801478,1.368913643,0.774626765,283.1648383,250.9577587,274.5915589,323.9451941,1.681047798,-0.70391507,-0.668491782,1.372407655,-54.20330909,-8.661276678,50.84512678,1.942302944,-0.298768321,-0.437118827,-0.439193977,0.200299413,0.20441219,1.957711516,1.95916407,0.03441711,0.032226394,-12.13079758,-3.469520903,0.274773748,0.068652735,0.030706537,0.594020353,325.6411964,0.176634207,18.8658524,3.698527054,12.5813276,32.65404709,412.8986786,343.9843711,0.779557492,1.280456867,1.162567852,1.306525133,0.143957281,1.278652514,3.451551829,2.475751307,4.044920851,1.569169544,3.624459435,1.633474284,1.126083395,1.884797943,0.758714548,1.654635341,1.171118511,0.705889387,1.406291064,0.700401677,1.297532798,-2.804592795,-3.291089006,-2.003090711,1.287998295,-2.952168139,0.913126635,0.85753477,0.937359658,0.079824888,0.896857363,20.52626655,17.31947563,26.84048593,9.521010304,22.40527955,57.51884174,54.244799,71.52837342,17.28357442,54.244799,11.64839198,9.958058215,13.65428526,3.696227049,11.77688641,17.11585673,15.24092263,26.38608262,11.14516,15.90820979,56.96546902,42.74356882,69.5216621,26.77809328,59.09717476,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,4.465027117,1.484138705,12.88554534,11.40140664,3.652299053,35.08354023,21.02238945,59.29136994,38.26898048,37.89482172,0.0,0.0,0.0,0.0,0.0,16.82013244,15.24092263,21.53099322,6.290070592,15.90820979,0.0,0.0,0.0,0.0,0.0,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,57.18811018,54.244799,66.47142441,12.22662541,54.244799,0.330731554,0.0,5.380133543,5.380133543,0.0,324.8923539,313.124494,326.0564737,12.93197973,325.7120621,0.723599952,0.0,11.59342437,11.59342437,0.0,4.382608863,3.845267598,5.013362154,1.168094555,4.45002516,6.777848836,6.487822679,6.850781327,0.362958648,6.727667017,7.722115699,6.570864034,7.912771865,1.341907832,7.527091159,4.295497636,3.845267598,4.742704749,0.897437151,4.45002516,6.383627483,6.090231872,6.464182229,0.373950357,6.35604623,7.242139854,6.166026645,7.428161743,1.262135098,7.055395571,0.6
195,2,70,5,2,0.1,2.37,2,3,0,0,-0.066834594,1.796641815,-0.220135327,0.03206723,-0.094034048,0.252202556,0.01753101,0.104343817,-0.423064979,0.77489329,0.744186754,0.024801478,1.368913643,0.774626765,283.1648383,250.9577587,274.5915589,323.9451941,1.681047798,-0.70391507,-0.668491782,1.372407655,-54.20330909,-8.661276678,50.84512678,1.942302944,-0.298768321,-0.437118827,-0.439193977,0.200299413,0.20441219,1.957711516,1.95916407,0.03441711,0.032226394,-12.13079758,-3.469520903,0.274773748,0.068652735,0.030706537,0.594020353,325.6411964,0.176634207,18.8658524,3.698527054,12.5813276,32.65404709,412.8986786,343.9843711,0.779557492,1.280456867,1.162567852,1.306525133,0.143957281,1.278652514,3.451551829,2.475751307,4.044920851,1.569169544,3.624459435,1.633474284,1.126083395,1.884797943,0.758714548,1.654635341,1.171118511,0.705889387,1.406291064,0.700401677,1.297532798,-2.804592795,-3.291089006,-2.003090711,1.287998295,-2.952168139,0.913126635,0.85753477,0.937359658,0.079824888,0.896857363,20.52626655,17.31947563,26.84048593,9.521010304,22.40527955,57.51884174,54.244799,71.52837342,17.28357442,54.244799,11.64839198,9.958058215,13.65428526,3.696227049,11.77688641,17.11585673,15.24092263,26.38608262,11.14516,15.90820979,56.96546902,42.74356882,69.5216621,26.77809328,59.09717476,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,4.465027117,1.484138705,12.88554534,11.40140664,3.652299053,35.08354023,21.02238945,59.29136994,38.26898048,37.89482172,0.0,0.0,0.0,0.0,0.0,16.82013244,15.24092263,21.53099322,6.290070592,15.90820979,0.0,0.0,0.0,0.0,0.0,100.6167848,93.46377101,103.0603578,9.596586794,100.2219114,57.18811018,54.244799,66.47142441,12.22662541,54.244799,0.330731554,0.0,5.380133543,5.380133543,0.0,324.8923539,313.124494,326.0564737,12.93197973,325.7120621,0.723599952,0.0,11.59342437,11.59342437,0.0,4.382608863,3.845267598,5.013362154,1.168094555,4.45002516,6.777848836,6.487822679,6.850781327,0.362958648,6.727667017,7.722115699,6.570864034,7.912771865,1.341907832,7.527091159,4.295497636,3.845267598,4.742704749,0.897437151,4.45002516,6.383627483,6.090231872,6.464182229,0.373950357,6.35604623,7.242139854,6.166026645,7.428161743,1.262135098,7.055395571,0.35
196,2,70,5,2,0.1,7.52,3,6,0,0,-0.0376375,1.860159885,-0.23821,-0.04316,-0.140685,0.19505,0.050736399,0.04582,-0.39844,0.80574,0.78555,0.0056,1.12031,0.39734,301.0801,288.9218,289.1366,325.1818,1.804477879,-0.736877,-0.736473,1.47335,-54.164252,-5.28,49.57,1.9063,-0.32062,-0.48988,-0.489913333,0.21163,0.211683333,1.95313,1.953143333,0.03774,0.03772,-12.96924022,-7.689240224,0.2860785,0.0013777,0.02019,0.31457,328.8549334,0.154661805,19.04,4.64,10.11,34.27,357.90566,322.80442,0.755191,0.463124692,0.463124692,0.463124692,0.0,0.463124692,6.351720798,6.351720798,6.351720798,0.0,6.351720798,5.185927142,5.185927142,5.185927142,0.0,5.185927142,-2.55055712,-2.55055712,-2.55055712,0.0,-2.55055712,-2.635370021,-2.635370021,-2.635370021,0.0,-2.635370021,0.932953799,0.932953799,0.932953799,0.0,0.932953799,17.95302952,17.95302952,17.95302952,0.0,17.95302952,50.86129744,50.86129744,50.86129744,0.0,50.86129744,11.50390529,11.50390529,11.50390529,0.0,11.50390529,13.96491895,13.96491895,13.96491895,0.0,13.96491895,64.81468453,64.81468453,64.81468453,0.0,64.81468453,95.85096251,95.85096251,95.85096251,0.0,95.85096251,1.342941576,1.342941576,1.342941576,0.0,1.342941576,31.03627798,31.03627798,31.03627798,0.0,31.03627798,0.0,0.0,0.0,0.0,0.0,13.96491895,13.96491895,13.96491895,0.0,13.96491895,0.0,0.0,0.0,0.0,0.0,95.85096251,95.85096251,95.85096251,0.0,95.85096251,50.86129744,50.86129744,50.86129744,0.0,50.86129744,0.0,0.0,0.0,0.0,0.0,328.8549334,328.8549334,328.8549334,0.0,328.8549334,0.0,0.0,0.0,0.0,0.0,4.449644321,4.449644321,4.449644321,0.0,4.449644321,6.919859432,6.919859432,6.919859432,0.0,6.919859432,7.224825242,7.224825242,7.224825242,0.0,7.224825242,4.253705307,4.253705307,4.253705307,0.0,4.253705307,6.051845084,6.051845084,6.051845084,0.0,6.051845084,6.94342827,6.94342827,6.94342827,0.0,6.94342827,0.27
197,2,70,5,2,0.1,7.52,4,2,1,0,-0.0376375,1.860159885,-0.23821,-0.04316,-0.140685,0.19505,0.050736399,0.04582,-0.39844,0.80574,0.78555,0.0056,1.12031,0.39734,301.0801,288.9218,289.1366,325.1818,1.804477879,-0.736877,-0.736473,1.47335,-54.164252,-5.28,49.57,1.9063,-0.32062,-0.48988,-0.489913333,0.21163,0.211683333,1.95313,1.953143333,0.03774,0.03772,-12.96924022,-7.689240224,0.2860785,0.0013777,0.02019,0.31457,328.8549334,0.154661805,19.04,4.64,10.11,34.27,357.90566,322.80442,0.755191,0.463124692,0.463124692,0.463124692,0.0,0.463124692,6.351720798,6.351720798,6.351720798,0.0,6.351720798,5.185927142,5.185927142,5.185927142,0.0,5.185927142,-2.55055712,-2.55055712,-2.55055712,0.0,-2.55055712,-2.635370021,-2.635370021,-2.635370021,0.0,-2.635370021,0.932953799,0.932953799,0.932953799,0.0,0.932953799,17.95302952,17.95302952,17.95302952,0.0,17.95302952,50.86129744,50.86129744,50.86129744,0.0,50.86129744,11.50390529,11.50390529,11.50390529,0.0,11.50390529,13.96491895,13.96491895,13.96491895,0.0,13.96491895,64.81468453,64.81468453,64.81468453,0.0,64.81468453,95.85096251,95.85096251,95.85096251,0.0,95.85096251,1.342941576,1.342941576,1.342941576,0.0,1.342941576,31.03627798,31.03627798,31.03627798,0.0,31.03627798,0.0,0.0,0.0,0.0,0.0,13.96491895,13.96491895,13.96491895,0.0,13.96491895,0.0,0.0,0.0,0.0,0.0,95.85096251,95.85096251,95.85096251,0.0,95.85096251,50.86129744,50.86129744,50.86129744,0.0,50.86129744,0.0,0.0,0.0,0.0,0.0,328.8549334,328.8549334,328.8549334,0.0,328.8549334,0.0,0.0,0.0,0.0,0.0,4.449644321,4.449644321,4.449644321,0.0,4.449644321,6.919859432,6.919859432,6.919859432,0.0,6.919859432,7.224825242,7.224825242,7.224825242,0.0,7.224825242,4.253705307,4.253705307,4.253705307,0.0,4.253705307,6.051845084,6.051845084,6.051845084,0.0,6.051845084,6.94342827,6.94342827,6.94342827,0.0,6.94342827,0.15
198,2,70,5,2,0.1,7.52,2,3,0,0,-0.0376375,1.860159885,-0.23821,-0.04316,-0.140685,0.19505,0.050736399,0.04582,-0.39844,0.80574,0.78555,0.0056,1.12031,0.39734,301.0801,288.9218,289.1366,325.1818,1.804477879,-0.736877,-0.736473,1.47335,-54.164252,-5.28,49.57,1.9063,-0.32062,-0.48988,-0.489913333,0.21163,0.211683333,1.95313,1.953143333,0.03774,0.03772,-12.96924022,-7.689240224,0.2860785,0.0013777,0.02019,0.31457,328.8549334,0.154661805,19.04,4.64,10.11,34.27,357.90566,322.80442,0.755191,0.463124692,0.463124692,0.463124692,0.0,0.463124692,6.351720798,6.351720798,6.351720798,0.0,6.351720798,5.185927142,5.185927142,5.185927142,0.0,5.185927142,-2.55055712,-2.55055712,-2.55055712,0.0,-2.55055712,-2.635370021,-2.635370021,-2.635370021,0.0,-2.635370021,0.932953799,0.932953799,0.932953799,0.0,0.932953799,17.95302952,17.95302952,17.95302952,0.0,17.95302952,50.86129744,50.86129744,50.86129744,0.0,50.86129744,11.50390529,11.50390529,11.50390529,0.0,11.50390529,13.96491895,13.96491895,13.96491895,0.0,13.96491895,64.81468453,64.81468453,64.81468453,0.0,64.81468453,95.85096251,95.85096251,95.85096251,0.0,95.85096251,1.342941576,1.342941576,1.342941576,0.0,1.342941576,31.03627798,31.03627798,31.03627798,0.0,31.03627798,0.0,0.0,0.0,0.0,0.0,13.96491895,13.96491895,13.96491895,0.0,13.96491895,0.0,0.0,0.0,0.0,0.0,95.85096251,95.85096251,95.85096251,0.0,95.85096251,50.86129744,50.86129744,50.86129744,0.0,50.86129744,0.0,0.0,0.0,0.0,0.0,328.8549334,328.8549334,328.8549334,0.0,328.8549334,0.0,0.0,0.0,0.0,0.0,4.449644321,4.449644321,4.449644321,0.0,4.449644321,6.919859432,6.919859432,6.919859432,0.0,6.919859432,7.224825242,7.224825242,7.224825242,0.0,7.224825242,4.253705307,4.253705307,4.253705307,0.0,4.253705307,6.051845084,6.051845084,6.051845084,0.0,6.051845084,6.94342827,6.94342827,6.94342827,0.0,6.94342827,0.28
